# accel_bits: 16
# accel_range_g: 16
# accel_source: IIS3DWBG1
# axis_orientation: x=primary_balance_axis,y=secondary,z=fore_aft
# optical_reference: 0_deg_top_dead_center_viewed_from_spinner_side
# rotation_direction: CW_viewed_from_spinner_side
# rpm_mean: 2300.000
# sample_name: rough_harmonics
# target_revolutions: 120
# tick_rate_hz: 1000000
# vibsense_csv_version: 2
tick,rev_offset,phase_deg,ax,ay,az,source,range_g,bits
85799,3,104.025199685,429,236,177,2,16,16
85949,3,106.095173810,398,204,151,2,16,16
86099,3,108.165147936,368,227,167,2,16,16
86249,3,110.235122061,363,163,142,2,16,16
86399,3,112.305096186,282,150,133,2,16,16
86549,3,114.375070312,287,157,128,2,16,16
86699,3,116.445044437,249,137,126,2,16,16
86849,3,118.515018562,221,136,132,2,16,16
86999,3,120.584992688,182,120,94,2,16,16
87149,3,122.654966813,222,142,75,2,16,16
87299,3,124.724940938,182,108,128,2,16,16
87449,3,126.794915064,178,105,94,2,16,16
87599,3,128.864889189,194,92,93,2,16,16
87749,3,130.934863314,161,115,90,2,16,16
87899,3,133.004837440,178,105,93,2,16,16
88049,3,135.074811565,174,115,77,2,16,16
88199,3,137.144785690,189,141,72,2,16,16
88349,3,139.214759816,192,105,108,2,16,16
88499,3,141.284733941,158,131,96,2,16,16
88649,3,143.354708066,189,100,89,2,16,16
88799,3,145.424682191,170,94,117,2,16,16
88949,3,147.494656317,172,120,115,2,16,16
89099,3,149.564630442,163,136,105,2,16,16
89249,3,151.634604567,176,104,94,2,16,16
89399,3,153.704578693,135,103,58,2,16,16
89549,3,155.774552818,154,60,108,2,16,16
89699,3,157.844526943,162,131,115,2,16,16
89849,3,159.914501069,126,77,103,2,16,16
89999,3,161.984475194,156,71,38,2,16,16
90149,3,164.054449319,94,92,72,2,16,16
90299,3,166.124423445,97,96,91,2,16,16
90449,3,168.194397570,70,90,94,2,16,16
90599,3,170.264371695,52,92,73,2,16,16
90749,3,172.334345821,28,81,55,2,16,16
90899,3,174.404319946,22,55,93,2,16,16
91049,3,176.474294071,16,35,72,2,16,16
91199,3,178.544268197,-13,19,41,2,16,16
91349,3,180.614242322,3,55,44,2,16,16
91499,3,182.684216447,1,51,64,2,16,16
91649,3,184.754190573,-66,12,59,2,16,16
91799,3,186.824164698,-34,33,89,2,16,16
91949,3,188.894138823,-54,50,41,2,16,16
92099,3,190.964112949,-60,14,42,2,16,16
92249,3,193.034087074,-25,20,58,2,16,16
92399,3,195.104061199,-51,1,56,2,16,16
92549,3,197.174035325,-68,20,60,2,16,16
92699,3,199.244009450,-69,31,58,2,16,16
92849,3,201.313983575,-108,30,75,2,16,16
92999,3,203.383957701,-50,51,80,2,16,16
93149,3,205.453931826,-70,65,78,2,16,16
93299,3,207.523905951,-45,31,77,2,16,16
93449,3,209.593880076,-37,47,91,2,16,16
93599,3,211.663854202,-10,57,118,2,16,16
93749,3,213.733828327,21,80,114,2,16,16
93899,3,215.803802452,14,72,75,2,16,16
94049,3,217.873776578,32,75,103,2,16,16
94199,3,219.943750703,18,94,128,2,16,16
94349,3,222.013724828,43,127,138,2,16,16
94499,3,224.083698954,60,91,164,2,16,16
94649,3,226.153673079,31,108,106,2,16,16
94799,3,228.223647204,104,128,188,2,16,16
94949,3,230.293621330,63,153,147,2,16,16
95099,3,232.363595455,61,113,147,2,16,16
95249,3,234.433569580,119,127,174,2,16,16
95399,3,236.503543706,133,130,172,2,16,16
95549,3,238.573517831,85,132,148,2,16,16
95699,3,240.643491956,88,118,163,2,16,16
95849,3,242.713466082,156,149,181,2,16,16
95999,3,244.783440207,101,190,169,2,16,16
96149,3,246.853414332,61,111,171,2,16,16
96299,3,248.923388458,83,149,179,2,16,16
96449,3,250.993362583,127,153,191,2,16,16
96599,3,253.063336708,100,137,165,2,16,16
96749,3,255.133310834,98,160,161,2,16,16
96899,3,257.203284959,104,151,189,2,16,16
97049,3,259.273259084,92,152,187,2,16,16
97199,3,261.343233210,73,128,187,2,16,16
97349,3,263.413207335,50,161,190,2,16,16
97499,3,265.483181460,89,138,201,2,16,16
97649,3,267.553155586,65,191,175,2,16,16
97799,3,269.623129711,90,159,175,2,16,16
97949,3,271.693103836,130,156,207,2,16,16
98099,3,273.763077962,119,196,213,2,16,16
98249,3,275.833052087,123,133,200,2,16,16
98399,3,277.903026212,138,178,177,2,16,16
98549,3,279.973000337,167,183,221,2,16,16
98699,3,282.042974463,190,205,238,2,16,16
98849,3,284.112948588,171,189,211,2,16,16
98999,3,286.182922713,221,212,249,2,16,16
99149,3,288.252896839,273,212,210,2,16,16
99299,3,290.322870964,281,240,261,2,16,16
99449,3,292.392845089,279,275,281,2,16,16
99599,3,294.462819215,305,260,305,2,16,16
99749,3,296.532793340,305,273,311,2,16,16
99899,3,298.602767465,351,296,288,2,16,16
100049,3,300.672741591,415,313,286,2,16,16
100199,3,302.742715716,403,324,281,2,16,16
100349,3,304.812689841,405,298,294,2,16,16
100499,3,306.882663967,421,336,295,2,16,16
100649,3,308.952638092,437,330,278,2,16,16
100799,3,311.022612217,439,310,301,2,16,16
100949,3,313.092586343,432,341,308,2,16,16
101099,3,315.162560468,416,295,281,2,16,16
101249,3,317.232534593,427,316,299,2,16,16
101399,3,319.302508719,422,277,327,2,16,16
101549,3,321.372482844,357,290,283,2,16,16
101699,3,323.442456969,324,210,294,2,16,16
101849,3,325.512431095,315,225,288,2,16,16
101999,3,327.582405220,221,205,260,2,16,16
102149,3,329.652379345,185,174,225,2,16,16
102299,3,331.722353471,131,114,220,2,16,16
102449,3,333.792327596,78,119,169,2,16,16
102599,3,335.862301721,3,76,138,2,16,16
102749,3,337.932275847,-79,45,174,2,16,16
102899,3,340.002249972,-131,-35,139,2,16,16
103049,3,342.072224097,-234,-61,92,2,16,16
103199,3,344.142198223,-322,-95,62,2,16,16
103349,3,346.212172348,-405,-150,45,2,16,16
103499,3,348.282146473,-432,-177,20,2,16,16
103649,3,350.352120598,-553,-229,-21,2,16,16
103799,3,352.422094724,-586,-297,-27,2,16,16
103949,3,354.492068849,-652,-310,-70,2,16,16
104099,3,356.562042974,-714,-376,-53,2,16,16
104249,3,358.632017100,-792,-369,-60,2,16,16
104399,4,0.701991225,-852,-424,-98,2,16,16
104549,4,2.771965350,-886,-421,-143,2,16,16
104699,4,4.841939476,-937,-487,-138,2,16,16
104849,4,6.911913601,-979,-514,-195,2,16,16
104999,4,8.981887726,-955,-505,-145,2,16,16
105149,4,11.051861852,-1005,-513,-139,2,16,16
105299,4,13.121835977,-959,-519,-173,2,16,16
105449,4,15.191810102,-975,-482,-169,2,16,16
105599,4,17.261784228,-976,-503,-196,2,16,16
105749,4,19.331758353,-934,-527,-188,2,16,16
105899,4,21.401732478,-884,-469,-146,2,16,16
106049,4,23.471706604,-887,-465,-165,2,16,16
106199,4,25.541680729,-827,-458,-129,2,16,16
106349,4,27.611654854,-769,-388,-136,2,16,16
106499,4,29.681628980,-680,-392,-130,2,16,16
106649,4,31.751603105,-603,-367,-74,2,16,16
106799,4,33.821577230,-531,-303,-67,2,16,16
106949,4,35.891551356,-463,-234,-39,2,16,16
107099,4,37.961525481,-373,-206,-66,2,16,16
107249,4,40.031499606,-255,-173,-18,2,16,16
107399,4,42.101473732,-167,-116,25,2,16,16
107549,4,44.171447857,-96,-70,24,2,16,16
107699,4,46.241421982,-34,13,52,2,16,16
107849,4,48.311396108,88,7,89,2,16,16
107999,4,50.381370233,165,82,121,2,16,16
108149,4,52.451344358,243,127,183,2,16,16
108299,4,54.521318484,345,139,176,2,16,16
108449,4,56.591292609,398,181,192,2,16,16
108599,4,58.661266734,429,270,178,2,16,16
108749,4,60.731240859,486,280,189,2,16,16
108899,4,62.801214985,579,272,229,2,16,16
109049,4,64.871189110,600,296,244,2,16,16
109199,4,66.941163235,648,341,226,2,16,16
109349,4,69.011137361,658,361,227,2,16,16
109499,4,71.081111486,663,329,236,2,16,16
109649,4,73.151085611,699,322,247,2,16,16
109799,4,75.221059737,728,352,249,2,16,16
109949,4,77.291033862,705,345,234,2,16,16
110099,4,79.361007987,671,341,234,2,16,16
110249,4,81.430982113,673,355,246,2,16,16
110399,4,83.500956238,651,320,240,2,16,16
110549,4,85.570930363,640,314,237,2,16,16
110699,4,87.640904489,628,305,226,2,16,16
110849,4,89.710878614,615,285,203,2,16,16
110999,4,91.780852739,550,288,200,2,16,16
111149,4,93.850826865,504,294,186,2,16,16
111299,4,95.920800990,477,214,139,2,16,16
111449,4,97.990775115,439,218,145,2,16,16
111599,4,100.060749241,394,199,130,2,16,16
111749,4,102.130723366,366,184,124,2,16,16
111899,4,104.200697491,331,159,118,2,16,16
112049,4,106.270671617,277,123,119,2,16,16
112199,4,108.340645742,277,125,109,2,16,16
112349,4,110.410619867,232,93,95,2,16,16
112499,4,112.480593993,195,89,62,2,16,16
112649,4,114.550568118,198,92,47,2,16,16
112799,4,116.620542243,160,39,71,2,16,16
112949,4,118.690516369,183,39,41,2,16,16
113099,4,120.760490494,146,89,57,2,16,16
113249,4,122.830464619,127,51,43,2,16,16
113399,4,124.900438745,103,80,37,2,16,16
113549,4,126.970412870,103,34,52,2,16,16
113699,4,129.040386995,121,27,49,2,16,16
113849,4,131.110361120,91,17,64,2,16,16
113999,4,133.180335246,116,81,12,2,16,16
114149,4,135.250309371,65,31,52,2,16,16
114299,4,137.320283496,107,37,14,2,16,16
114449,4,139.390257622,119,47,51,2,16,16
114599,4,141.460231747,112,54,35,2,16,16
114749,4,143.530205872,107,92,36,2,16,16
114899,4,145.600179998,125,64,38,2,16,16
115049,4,147.670154123,92,87,40,2,16,16
115199,4,149.740128248,88,47,35,2,16,16
115349,4,151.810102374,105,54,6,2,16,16
115499,4,153.880076499,121,59,52,2,16,16
115649,4,155.950050624,102,69,25,2,16,16
115799,4,158.020024750,84,58,46,2,16,16
115949,4,160.089998875,84,20,73,2,16,16
116099,4,162.159973000,77,17,16,2,16,16
116249,4,164.229947126,36,50,22,2,16,16
116399,4,166.299921251,-4,36,45,2,16,16
116549,4,168.369895376,16,18,9,2,16,16
116699,4,170.439869502,-6,13,17,2,16,16
116849,4,172.509843627,-3,50,-13,2,16,16
116999,4,174.579817752,-28,28,11,2,16,16
117149,4,176.649791878,-36,13,-3,2,16,16
117299,4,178.719766003,-26,24,1,2,16,16
117449,4,180.789740128,-44,-13,27,2,16,16
117599,4,182.859714254,-58,15,-7,2,16,16
117749,4,184.929688379,-37,11,13,2,16,16
117899,4,186.999662504,-84,-21,5,2,16,16
118049,4,189.069636630,-89,2,35,2,16,16
118199,4,191.139610755,-65,17,2,2,16,16
118349,4,193.209584880,-111,-14,15,2,16,16
118499,4,195.279559006,-121,-10,7,2,16,16
118649,4,197.349533131,-67,-10,22,2,16,16
118799,4,199.419507256,-81,-11,2,2,16,16
118949,4,201.489481381,-71,-17,14,2,16,16
119099,4,203.559455507,-63,-43,29,2,16,16
119249,4,205.629429632,-50,1,44,2,16,16
119399,4,207.699403757,-64,19,56,2,16,16
119549,4,209.769377883,-45,21,55,2,16,16
119699,4,211.839352008,-51,25,114,2,16,16
119849,4,213.909326133,-15,39,51,2,16,16
119999,4,215.979300259,1,52,65,2,16,16
120148,4,218.049274384,3,59,82,2,16,16
120298,4,220.119248509,37,36,88,2,16,16
120448,4,222.189222635,93,64,95,2,16,16
120598,4,224.259196760,32,92,114,2,16,16
120748,4,226.329170885,80,98,121,2,16,16
120898,4,228.399145011,94,105,81,2,16,16
121048,4,230.469119136,107,104,118,2,16,16
121198,4,232.539093261,82,116,94,2,16,16
121348,4,234.609067387,126,130,109,2,16,16
121498,4,236.679041512,122,118,143,2,16,16
121648,4,238.749015637,112,134,111,2,16,16
121798,4,240.818989763,111,130,114,2,16,16
121948,4,242.888963888,124,100,119,2,16,16
122098,4,244.958938013,137,130,146,2,16,16
122248,4,247.028912139,135,142,124,2,16,16
122398,4,249.098886264,159,138,125,2,16,16
122548,4,251.168860389,110,151,169,2,16,16
122698,4,253.238834515,126,107,125,2,16,16
122848,4,255.308808640,105,167,134,2,16,16
122998,4,257.378782765,125,124,172,2,16,16
123148,4,259.448756891,113,153,113,2,16,16
123298,4,261.518731016,100,130,129,2,16,16
123448,4,263.588705141,88,152,173,2,16,16
123598,4,265.658679267,102,157,159,2,16,16
123748,4,267.728653392,125,118,107,2,16,16
123898,4,269.798627517,154,146,142,2,16,16
124048,4,271.868601642,151,127,169,2,16,16
124198,4,273.938575768,127,151,158,2,16,16
124348,4,276.008549893,153,151,177,2,16,16
124498,4,278.078524018,179,179,168,2,16,16
124648,4,280.148498144,194,198,165,2,16,16
124798,4,282.218472269,218,195,202,2,16,16
124948,4,284.288446394,253,239,185,2,16,16
125098,4,286.358420520,267,175,215,2,16,16
125248,4,288.428394645,275,193,242,2,16,16
125398,4,290.498368770,279,257,179,2,16,16
125548,4,292.568342896,333,236,191,2,16,16
125698,4,294.638317021,335,272,237,2,16,16
125848,4,296.708291146,387,263,236,2,16,16
125998,4,298.778265272,419,291,290,2,16,16
126148,4,300.848239397,410,306,252,2,16,16
126298,4,302.918213522,450,320,254,2,16,16
126448,4,304.988187648,462,321,282,2,16,16
126598,4,307.058161773,514,361,276,2,16,16
126748,4,309.128135898,495,363,300,2,16,16
126898,4,311.198110024,455,345,293,2,16,16
127048,4,313.268084149,494,282,257,2,16,16
127198,4,315.338058274,485,318,246,2,16,16
127348,4,317.408032400,459,304,275,2,16,16
127498,4,319.478006525,435,294,243,2,16,16
127648,4,321.547980650,425,263,252,2,16,16
127798,4,323.617954776,392,249,254,2,16,16
127948,4,325.687928901,347,195,229,2,16,16
128098,4,327.757903026,275,198,213,2,16,16
128248,4,329.827877152,236,175,203,2,16,16
128398,4,331.897851277,154,122,153,2,16,16
128548,4,333.967825402,92,99,139,2,16,16
128698,4,336.037799528,41,33,116,2,16,16
128848,4,338.107773653,-39,27,80,2,16,16
128998,4,340.177747778,-102,-41,93,2,16,16
129148,4,342.247721903,-126,-43,56,2,16,16
129298,4,344.317696029,-240,-117,34,2,16,16
129448,4,346.387670154,-343,-167,27,2,16,16
129598,4,348.457644279,-443,-199,-64,2,16,16
129748,4,350.527618405,-495,-282,-54,2,16,16
129898,4,352.597592530,-579,-300,-39,2,16,16
130048,4,354.667566655,-663,-341,-102,2,16,16
130198,4,356.737540781,-675,-366,-116,2,16,16
130348,4,358.807514906,-756,-421,-110,2,16,16
130498,5,0.877489031,-793,-410,-145,2,16,16
130648,5,2.947463157,-791,-459,-161,2,16,16
130798,5,5.017437282,-880,-484,-135,2,16,16
130948,5,7.087411407,-913,-491,-187,2,16,16
131098,5,9.157385533,-930,-487,-165,2,16,16
131248,5,11.227359658,-952,-508,-183,2,16,16
131398,5,13.297333783,-965,-509,-196,2,16,16
131548,5,15.367307909,-946,-521,-179,2,16,16
131698,5,17.437282034,-905,-534,-232,2,16,16
131848,5,19.507256159,-905,-498,-179,2,16,16
131998,5,21.577230285,-889,-498,-218,2,16,16
132148,5,23.647204410,-843,-429,-183,2,16,16
132298,5,25.717178535,-787,-441,-196,2,16,16
132448,5,27.787152661,-708,-401,-145,2,16,16
132598,5,29.857126786,-633,-398,-129,2,16,16
132748,5,31.927100911,-561,-345,-85,2,16,16
132898,5,33.997075037,-470,-339,-91,2,16,16
133048,5,36.067049162,-414,-239,-88,2,16,16
133198,5,38.137023287,-310,-194,-84,2,16,16
133348,5,40.206997413,-232,-154,-47,2,16,16
133498,5,42.276971538,-137,-91,-38,2,16,16
133648,5,44.346945663,-95,-43,45,2,16,16
133798,5,46.416919789,47,-5,38,2,16,16
133948,5,48.486893914,82,15,92,2,16,16
134098,5,50.556868039,171,48,103,2,16,16
134248,5,52.626842164,283,77,101,2,16,16
134398,5,54.696816290,335,144,119,2,16,16
134548,5,56.766790415,442,206,148,2,16,16
134698,5,58.836764540,475,222,159,2,16,16
134848,5,60.906738666,508,226,195,2,16,16
134998,5,62.976712791,578,248,184,2,16,16
135148,5,65.046686916,609,266,210,2,16,16
135298,5,67.116661042,677,279,230,2,16,16
135448,5,69.186635167,704,282,230,2,16,16
135598,5,71.256609292,706,288,232,2,16,16
135748,5,73.326583418,696,352,176,2,16,16
135898,5,75.396557543,709,339,202,2,16,16
136048,5,77.466531668,723,316,207,2,16,16
136198,5,79.536505794,680,354,225,2,16,16
136348,5,81.606479919,665,341,207,2,16,16
136498,5,83.676454044,674,295,182,2,16,16
136648,5,85.746428170,647,265,177,2,16,16
136798,5,87.816402295,600,276,149,2,16,16
136948,5,89.886376420,567,259,137,2,16,16
137098,5,91.956350546,502,217,123,2,16,16
137248,5,94.026324671,521,205,112,2,16,16
137398,5,96.096298796,460,178,147,2,16,16
137548,5,98.166272922,397,195,126,2,16,16
137698,5,100.236247047,364,149,90,2,16,16
137848,5,102.306221172,331,108,74,2,16,16
137998,5,104.376195298,341,137,50,2,16,16
138148,5,106.446169423,288,61,60,2,16,16
138298,5,108.516143548,219,106,25,2,16,16
138448,5,110.586117674,246,50,14,2,16,16
138598,5,112.656091799,209,52,-7,2,16,16
138748,5,114.726065924,141,1,22,2,16,16
138898,5,116.796040049,90,27,-13,2,16,16
139048,5,118.866014175,136,-2,13,2,16,16
139198,5,120.935988300,92,-8,-20,2,16,16
139348,5,123.005962425,87,-24,-22,2,16,16
139498,5,125.075936551,70,-22,4,2,16,16
139648,5,127.145910676,93,-16,-19,2,16,16
139798,5,129.215884801,91,-9,-20,2,16,16
139948,5,131.285858927,74,-36,-11,2,16,16
140098,5,133.355833052,54,-31,-34,2,16,16
140248,5,135.425807177,60,-2,-24,2,16,16
140398,5,137.495781303,65,-48,-27,2,16,16
140548,5,139.565755428,25,-27,-27,2,16,16
140698,5,141.635729553,75,2,-30,2,16,16
140848,5,143.705703679,45,2,-28,2,16,16
140998,5,145.775677804,54,-18,-21,2,16,16
141148,5,147.845651929,50,10,-43,2,16,16
141298,5,149.915626055,60,-21,-58,2,16,16
141448,5,151.985600180,58,12,-43,2,16,16
141598,5,154.055574305,72,12,-17,2,16,16
141748,5,156.125548431,19,-24,-42,2,16,16
141898,5,158.195522556,0,-32,-67,2,16,16
142048,5,160.265496681,8,-35,-32,2,16,16
142198,5,162.335470807,-18,-33,-14,2,16,16
142348,5,164.405444932,-3,-58,-77,2,16,16
142498,5,166.475419057,-47,-22,-53,2,16,16
142648,5,168.545393183,-45,-62,-10,2,16,16
142798,5,170.615367308,-46,-46,-75,2,16,16
142948,5,172.685341433,-61,-89,-74,2,16,16
143098,5,174.755315559,-91,-50,-11,2,16,16
143248,5,176.825289684,-85,-58,-59,2,16,16
143398,5,178.895263809,-102,-53,-86,2,16,16
143548,5,180.965237935,-171,-68,-59,2,16,16
143698,5,183.035212060,-147,-104,-48,2,16,16
143848,5,185.105186185,-162,-120,-95,2,16,16
143998,5,187.175160310,-181,-121,-69,2,16,16
144148,5,189.245134436,-196,-111,-36,2,16,16
144298,5,191.315108561,-190,-107,-56,2,16,16
144448,5,193.385082686,-189,-104,-76,2,16,16
144598,5,195.455056812,-194,-110,-59,2,16,16
144748,5,197.525030937,-175,-94,-33,2,16,16
144898,5,199.595005062,-180,-101,-85,2,16,16
145048,5,201.664979188,-205,-80,-32,2,16,16
145198,5,203.734953313,-203,-90,-36,2,16,16
145348,5,205.804927438,-167,-95,-35,2,16,16
145498,5,207.874901564,-186,-86,-35,2,16,16
145648,5,209.944875689,-161,-69,-30,2,16,16
145798,5,212.014849814,-144,-31,-73,2,16,16
145948,5,214.084823940,-123,-40,-38,2,16,16
146098,5,216.154798065,-120,-62,-33,2,16,16
146248,5,218.224772190,-90,-59,4,2,16,16
146398,5,220.294746316,-112,-50,-4,2,16,16
146548,5,222.364720441,-80,-9,3,2,16,16
146698,5,224.434694566,-92,-42,12,2,16,16
146848,5,226.504668692,-66,-7,22,2,16,16
146998,5,228.574642817,-58,-16,19,2,16,16
147148,5,230.644616942,-68,-19,21,2,16,16
147298,5,232.714591068,-91,-10,42,2,16,16
147448,5,234.784565193,-21,-11,45,2,16,16
147598,5,236.854539318,-28,22,37,2,16,16
147748,5,238.924513444,-29,30,54,2,16,16
147898,5,240.994487569,-43,-20,54,2,16,16
148048,5,243.064461694,-36,-1,29,2,16,16
148198,5,245.134435820,-23,11,22,2,16,16
148348,5,247.204409945,-33,7,31,2,16,16
148498,5,249.274384070,-15,25,44,2,16,16
148648,5,251.344358196,-37,-25,38,2,16,16
148798,5,253.414332321,-58,12,25,2,16,16
148948,5,255.484306446,-35,48,52,2,16,16
149098,5,257.554280571,-61,4,68,2,16,16
149248,5,259.624254697,-47,35,67,2,16,16
149398,5,261.694228822,-85,30,73,2,16,16
149548,5,263.764202947,-58,18,66,2,16,16
149698,5,265.834177073,-40,-7,67,2,16,16
149848,5,267.904151198,-58,17,33,2,16,16
149998,5,269.974125323,-40,12,58,2,16,16
150148,5,272.044099449,-21,-22,40,2,16,16
150298,5,274.114073574,-20,8,96,2,16,16
150448,5,276.184047699,24,-9,63,2,16,16
150598,5,278.254021825,3,8,60,2,16,16
150748,5,280.323995950,22,26,98,2,16,16
150898,5,282.393970075,42,64,104,2,16,16
151048,5,284.463944201,31,84,87,2,16,16
151198,5,286.533918326,62,110,115,2,16,16
151348,5,288.603892451,123,91,107,2,16,16
151498,5,290.673866577,133,118,159,2,16,16
151648,5,292.743840702,189,127,99,2,16,16
151798,5,294.813814827,187,118,120,2,16,16
151948,5,296.883788953,210,140,163,2,16,16
152098,5,298.953763078,254,177,168,2,16,16
152248,5,301.023737203,261,168,155,2,16,16
152398,5,303.093711329,303,157,181,2,16,16
152548,5,305.163685454,270,183,168,2,16,16
152698,5,307.233659579,307,198,200,2,16,16
152848,5,309.303633705,318,192,166,2,16,16
152998,5,311.373607830,317,193,216,2,16,16
153148,5,313.443581955,324,163,163,2,16,16
153298,5,315.513556081,312,188,154,2,16,16
153448,5,317.583530206,279,173,175,2,16,16
153598,5,319.653504331,246,148,155,2,16,16
153748,5,321.723478457,246,120,154,2,16,16
153898,5,323.793452582,194,159,146,2,16,16
154048,5,325.863426707,170,143,137,2,16,16
154198,5,327.933400832,129,51,75,2,16,16
154348,5,330.003374958,56,41,94,2,16,16
154498,5,332.073349083,-23,-11,51,2,16,16
154648,5,334.143323208,-74,-55,61,2,16,16
154798,5,336.213297334,-124,-43,27,2,16,16
154948,5,338.283271459,-214,-139,8,2,16,16
155098,5,340.353245584,-263,-168,-21,2,16,16
155248,5,342.423219710,-359,-168,-27,2,16,16
155398,5,344.493193835,-435,-287,-60,2,16,16
155548,5,346.563167960,-527,-291,-94,2,16,16
155698,5,348.633142086,-595,-338,-122,2,16,16
155848,5,350.703116211,-648,-380,-123,2,16,16
155998,5,352.773090336,-747,-431,-116,2,16,16
156148,5,354.843064462,-816,-474,-209,2,16,16
156298,5,356.913038587,-888,-531,-221,2,16,16
156448,5,358.983012712,-918,-539,-208,2,16,16
156598,6,1.052986838,-1012,-571,-262,2,16,16
156748,6,3.122960963,-1041,-594,-279,2,16,16
156898,6,5.192935088,-1050,-596,-272,2,16,16
157048,6,7.262909214,-1070,-650,-310,2,16,16
157198,6,9.332883339,-1119,-619,-316,2,16,16
157348,6,11.402857464,-1108,-647,-299,2,16,16
157498,6,13.472831590,-1162,-678,-333,2,16,16
157648,6,15.542805715,-1104,-671,-334,2,16,16
157798,6,17.612779840,-1094,-662,-280,2,16,16
